ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,INTPTLAT,INTPTLON,MTFCC,NAME,NAMELSAD,STATEFP,TRACTCE
1263075.0,0.0,031,S,17031843700,+41.9448261,-087.6907876,G5020,8437,Census Tract 8437,17,843700
840158.0,0.0,031,S,17031832300,+41.9192070,-087.6714489,G5020,8323,Census Tract 8323,17,832300
1903565.0,0.0,031,S,17031831800,+41.9782333,-087.7164527,G5020,8318,Census Tract 8318,17,831800
575196.0,0.0,031,S,17031220702,+41.9293687,-087.7242313,G5020,2207.02,Census Tract 2207.02,17,220702
584249.0,0.0,031,S,17031843300,+41.8637638,-087.6925503,G5020,8433,Census Tract 8433,17,843300
2034641.0,0.0,031,S,17031842100,+41.8952785,-087.7336103,G5020,8421,Census Tract 8421,17,842100
3917330.0,25455.0,031,S,17031824123,+41.5917494,-087.7998897,G5020,8241.23,Census Tract 8241.23,17,824123
1673953.0,0.0,031,S,17031804405,+42.0347687,-088.2429914,G5020,8044.05,Census Tract 8044.05,17,804405
574047.0,0.0,031,S,17031831200,+41.9153214,-087.7322600,G5020,8312,Census Tract 8312,17,831200
968253.0,0.0,031,S,17031831500,+41.9276414,-087.7880224,G5020,8315,Census Tract 8315,17,831500
1488846.0,0.0,031,S,17031831600,+41.9256105,-087.7976148,G5020,8316,Census Tract 8316,17,831600
281427.0,0.0,031,S,17031831000,+41.9147957,-087.6769976,G5020,8310,Census Tract 8310,17,831000
1065861.0,0.0,031,S,17031843000,+41.8679365,-087.7227489,G5020,8430,Census Tract 8430,17,843000
1315160.0,0.0,031,S,17031831100,+41.9428559,-087.7174955,G5020,8311,Census Tract 8311,17,831100
590013.0,0.0,031,S,17031842000,+41.8349600,-087.6251702,G5020,8420,Census Tract 8420,17,842000
980297.0,32379.0,031,S,17031843100,+41.8626017,-087.6994529,G5020,8431,Census Tract 8431,17,843100
1890170.0,143193.0,031,S,17031843500,+41.8409834,-087.6975661,G5020,8435,Census Tract 8435,17,843500
2208389.0,0.0,031,S,17031842900,+41.8631389,-087.6729371,G5020,8429,Census Tract 8429,17,842900
401717.0,0.0,031,S,17031832900,+41.8741811,-087.6619014,G5020,8329,Census Tract 8329,17,832900
323051.0,0.0,031,S,17031832400,+41.9157411,-087.6922565,G5020,8324,Census Tract 8324,17,832400
935918.0,0.0,031,S,17031804508,+42.0073185,-088.1800993,G5020,8045.08,Census Tract 8045.08,17,804508
830904.0,0.0,031,S,17031840300,+41.8320984,-087.6818808,G5020,8403,Census Tract 8403,17,840300
1243607.0,0.0,031,S,17031770901,+41.9705606,-087.8168677,G5020,7709.01,Census Tract 7709.01,17,770901
1448305.0,0.0,031,S,17031823805,+41.6873618,-087.8243549,G5020,8238.05,Census Tract 8238.05,17,823805
116000.0,0.0,031,S,17031030603,+41.9854762,-087.6583979,G5020,306.03,Census Tract 306.03,17,030603
246251.0,0.0,031,S,17031838600,+41.8678233,-087.7008236,G5020,8386,Census Tract 8386,17,838600
327053.0,0.0,031,S,17031839600,+41.8274428,-087.6192486,G5020,8396,Census Tract 8396,17,839600
653144.0,0.0,031,S,17031834900,+41.7722986,-087.6567361,G5020,8349,Census Tract 8349,17,834900
801875.0,14139.0,031,S,17031836800,+41.8850903,-087.7149666,G5020,8368,Census Tract 8368,17,836800
634181.0,0.0,031,S,17031836600,+41.8986973,-087.7088059,G5020,8366,Census Tract 8366,17,836600
1227830.0,0.0,031,S,17031836700,+41.8917041,-087.7021747,G5020,8367,Census Tract 8367,17,836700
399739.0,0.0,031,S,17031832200,+41.9204822,-087.6799764,G5020,8322,Census Tract 8322,17,832200
1312112.0,0.0,031,S,17031833000,+41.8852863,-087.6572490,G5020,8330,Census Tract 8330,17,833000
1309516.0,0.0,031,S,17031843800,+41.8016566,-087.6404756,G5020,8438,Census Tract 8438,17,843800
2981781.0,0.0,031,S,17031980100,+41.7859813,-087.7509001,G5020,9801,Census Tract 9801,17,980100
1516560.0,0.0,031,S,17031842800,+41.8075339,-087.6983044,G5020,8428,Census Tract 8428,17,842800
1643101.0,0.0,031,S,17031841800,+41.7663064,-087.5994212,G5020,8418,Census Tract 8418,17,841800
1075294.0,0.0,031,S,17031842500,+41.7769506,-087.6232157,G5020,8425,Census Tract 8425,17,842500
468075.0,469611.0,031,S,17031836500,+41.8259463,-087.5994560,G5020,8365,Census Tract 8365,17,836500
1478137.0,729136.0,031,S,17031843900,+41.7789932,-087.5761303,G5020,8439,Census Tract 8439,17,843900
1056049.0,296569.0,031,S,17031841000,+41.8475444,-087.6101983,G5020,8410,Census Tract 8410,17,841000
1482514.0,83881.0,031,S,17031842200,+41.9051041,-087.6501513,G5020,8422,Census Tract 8422,17,842200
975439.0,0.0,031,S,17031834200,+41.7555676,-087.5836069,G5020,8342,Census Tract 8342,17,834200
180386.0,0.0,031,S,17031010502,+42.0045173,-087.6633273,G5020,105.02,Census Tract 105.02,17,010502
357548.0,0.0,031,S,17031010702,+42.0090199,-087.6727257,G5020,107.02,Census Tract 107.02,17,010702
194214.0,0.0,031,S,17031010503,+42.0003207,-087.6631262,G5020,105.03,Census Tract 105.03,17,010503
429692.0,0.0,031,S,17031010701,+42.0091482,-087.6786204,G5020,107.01,Census Tract 107.01,17,010701
591326.0,0.0,031,S,17031020601,+42.0008746,-087.7018025,G5020,206.01,Census Tract 206.01,17,020601
503215.0,0.0,031,S,17031020902,+41.9942499,-087.6786971,G5020,209.02,Census Tract 209.02,17,020902
639920.0,0.0,031,S,17031020302,+42.0085406,-087.6949634,G5020,203.02,Census Tract 203.02,17,020302
538225.0,0.0,031,S,17031838000,+41.8773662,-087.6806525,G5020,8380,Census Tract 8380,17,838000
661844.0,0.0,031,S,17031650302,+41.7750953,-087.7177493,G5020,6503.02,Census Tract 6503.02,17,650302
706252.0,101712.0,031,S,17031530502,+41.6660802,-087.6250225,G5020,5305.02,Census Tract 5305.02,17,530502
825541.0,0.0,031,S,17031020301,+42.0068651,-087.7051865,G5020,203.01,Census Tract 203.01,17,020301
985558.0,0.0,031,S,17031650301,+41.7749275,-087.7299916,G5020,6503.01,Census Tract 6503.01,17,650301
1598487.0,57148.0,031,S,17031530503,+41.6642039,-087.6375356,G5020,5305.03,Census Tract 5305.03,17,530503
1296495.0,0.0,031,S,17031530501,+41.6742780,-087.6321660,G5020,5305.01,Census Tract 5305.01,17,530501
760718.0,0.0,031,S,17031760803,+41.9753473,-087.8441529,G5020,7608.03,Census Tract 7608.03,17,760803
1120458.0,20740.0,031,S,17031803611,+42.1481082,-088.0181130,G5020,8036.11,Census Tract 8036.11,17,803611
576183.0,0.0,031,S,17031831300,+41.9077662,-087.7442596,G5020,8313,Census Tract 8313,17,831300
412544.0,0.0,031,S,17031837000,+41.8783233,-087.6986739,G5020,8370,Census Tract 8370,17,837000
2104289.0,0.0,031,S,17031831400,+41.8691188,-087.7560884,G5020,8314,Census Tract 8314,17,831400
222089.0,0.0,031,S,17031832100,+41.9528214,-087.6532413,G5020,8321,Census Tract 8321,17,832100
1968586.0,0.0,031,S,17031842400,+41.7424754,-087.6300401,G5020,8424,Census Tract 8424,17,842400
159420.0,0.0,031,S,17031031501,+41.9672885,-087.6524344,G5020,315.01,Census Tract 315.01,17,031501
93840.0,0.0,031,S,17031063301,+41.9345408,-087.6430240,G5020,633.01,Census Tract 633.01,17,063301
185125.0,0.0,031,S,17031081201,+41.8991538,-087.6262120,G5020,812.01,Census Tract 812.01,17,081201
644017.0,0.0,031,S,17031020802,+41.9940592,-087.6946306,G5020,208.02,Census Tract 208.02,17,020802
655953.0,0.0,031,S,17031020801,+41.9868081,-087.6944149,G5020,208.01,Census Tract 208.01,17,020801
588656.0,0.0,031,S,17031040202,+41.9798549,-087.6940960,G5020,402.02,Census Tract 402.02,17,040202
704327.0,0.0,031,S,17031020702,+41.9941256,-087.7048939,G5020,207.02,Census Tract 207.02,17,020702
721413.0,0.0,031,S,17031040201,+41.9725804,-087.6940005,G5020,402.01,Census Tract 402.01,17,040201
602584.0,0.0,031,S,17031040402,+41.9725450,-087.6788180,G5020,404.02,Census Tract 404.02,17,040402
845452.0,0.0,031,S,17031490901,+41.6960582,-087.6162677,G5020,4909.01,Census Tract 4909.01,17,490901
694635.0,0.0,031,S,17031301801,+41.8416617,-087.7350492,G5020,3018.01,Census Tract 3018.01,17,301801
330989.0,0.0,031,S,17031301702,+41.8388062,-087.7195244,G5020,3017.02,Census Tract 3017.02,17,301702
672098.0,0.0,031,S,17031803612,+42.1498530,-088.0087864,G5020,8036.12,Census Tract 8036.12,17,803612
1275707.0,0.0,031,S,17031700301,+41.7456225,-087.7317117,G5020,7003.01,Census Tract 7003.01,17,700301
1482529.0,0.0,031,S,17031700401,+41.7455372,-087.7120355,G5020,7004.01,Census Tract 7004.01,17,700401
1196061.0,0.0,031,S,17031490902,+41.7032801,-087.6153262,G5020,4909.02,Census Tract 4909.02,17,490902
3430182.0,0.0,031,S,17031803702,+42.1056862,-088.0541460,G5020,8037.02,Census Tract 8037.02,17,803702
745370.0,0.0,031,S,17031837100,+41.8856736,-087.6987204,G5020,8371,Census Tract 8371,17,837100
1005427.0,0.0,031,S,17031837800,+41.8847502,-087.6841268,G5020,8378,Census Tract 8378,17,837800
591450.0,0.0,031,S,17031837400,+41.8759745,-087.6938013,G5020,8374,Census Tract 8374,17,837400
1403374.0,0.0,031,S,17031804510,+42.0000406,-088.1525557,G5020,8045.10,Census Tract 8045.10,17,804510
1636053.0,0.0,031,S,17031804713,+42.0535227,-088.0899485,G5020,8047.13,Census Tract 8047.13,17,804713
2042638.0,0.0,031,S,17031804309,+42.0125737,-088.1575723,G5020,8043.09,Census Tract 8043.09,17,804309
368498.0,0.0,031,S,17031837300,+41.8716191,-087.7055524,G5020,8373,Census Tract 8373,17,837300
658085.0,0.0,031,S,17031838700,+41.8625775,-087.7201851,G5020,8387,Census Tract 8387,17,838700
432305.0,0.0,031,S,17031841500,+41.8616224,-087.7079132,G5020,8415,Census Tract 8415,17,841500
684583.0,0.0,031,S,17031150502,+41.9567784,-087.7818414,G5020,1505.02,Census Tract 1505.02,17,150502
662508.0,0.0,031,S,17031150402,+41.9567979,-087.7720436,G5020,1504.02,Census Tract 1504.02,17,150402
698792.0,0.0,031,S,17031150501,+41.9644762,-087.7819639,G5020,1505.01,Census Tract 1505.01,17,150501
738023.0,0.0,031,S,17031150401,+41.9645676,-087.7722648,G5020,1504.01,Census Tract 1504.01,17,150401
649329.0,0.0,031,S,17031110502,+41.9702865,-087.7598523,G5020,1105.02,Census Tract 1105.02,17,110502
164129.0,0.0,031,S,17031140301,+41.9692055,-087.7231695,G5020,1403.01,Census Tract 1403.01,17,140301
494416.0,0.0,031,S,17031580502,+41.8145617,-087.6993102,G5020,5805.02,Census Tract 5805.02,17,580502
345011.0,0.0,031,S,17031301802,+41.8451846,-087.7277592,G5020,3018.02,Census Tract 3018.02,17,301802
377008.0,0.0,031,S,17031440101,+41.7486271,-087.6014512,G5020,4401.01,Census Tract 4401.01,17,440101
492117.0,0.0,031,S,17031580501,+41.8199860,-087.6994962,G5020,5805.01,Census Tract 5805.01,17,580501
330773.0,0.0,031,S,17031301701,+41.8424805,-087.7196254,G5020,3017.01,Census Tract 3017.01,17,301701
998832.0,0.0,031,S,17031730201,+41.7268625,-087.6579016,G5020,7302.01,Census Tract 7302.01,17,730201
421895.0,0.0,031,S,17031140302,+41.9725485,-087.7237891,G5020,1403.02,Census Tract 1403.02,17,140302
1319649.0,0.0,031,S,17031700302,+41.7383652,-087.7313064,G5020,7003.02,Census Tract 7003.02,17,700302
916414.0,0.0,031,S,17031804511,+41.9922623,-088.1522053,G5020,8045.11,Census Tract 8045.11,17,804511
1204350.0,0.0,031,S,17031806202,+42.0376100,-087.8888917,G5020,8062.02,Census Tract 8062.02,17,806202
2713928.0,12120.0,031,S,17031804608,+42.0339258,-088.0730736,G5020,8046.08,Census Tract 8046.08,17,804608
2155196.0,0.0,031,S,17031804509,+42.0044138,-088.1651208,G5020,8045.09,Census Tract 8045.09,17,804509
3856652.0,0.0,031,S,17031804609,+42.0315792,-088.0446067,G5020,8046.09,Census Tract 8046.09,17,804609
477330.0,0.0,031,S,17031833300,+41.8716945,-087.6541237,G5020,8333,Census Tract 8333,17,833300
820737.0,0.0,031,S,17031838100,+41.8786668,-087.6716888,G5020,8381,Census Tract 8381,17,838100
922800.0,0.0,031,S,17031833100,+41.8790778,-087.6570460,G5020,8331,Census Tract 8331,17,833100
1157570.0,0.0,031,S,17031838200,+41.8704157,-087.6750794,G5020,8382,Census Tract 8382,17,838200
1186141.0,0.0,031,S,17031839100,+41.8810263,-087.6327465,G5020,8391,Census Tract 8391,17,839100
384380.0,0.0,031,S,17031140602,+41.9646520,-087.7210166,G5020,1406.02,Census Tract 1406.02,17,140602
310887.0,0.0,031,S,17031160502,+41.9555841,-087.7130876,G5020,1605.02,Census Tract 1605.02,17,160502
427095.0,0.0,031,S,17031140702,+41.9635482,-087.7135753,G5020,1407.02,Census Tract 1407.02,17,140702
653980.0,0.0,031,S,17031190402,+41.9348596,-087.7712318,G5020,1904.02,Census Tract 1904.02,17,190402
228328.0,0.0,031,S,17031140701,+41.9670375,-087.7126524,G5020,1407.01,Census Tract 1407.01,17,140701
330135.0,0.0,031,S,17031151001,+41.9423826,-087.7543527,G5020,1510.01,Census Tract 1510.01,17,151001
404025.0,0.0,031,S,17031431301,+41.7535302,-087.5601871,G5020,4313.01,Census Tract 4313.01,17,431301
637151.0,0.0,031,S,17031151002,+41.9424917,-087.7471554,G5020,1510.02,Census Tract 1510.02,17,151002
518376.0,0.0,031,S,17031160602,+41.9560930,-087.7006348,G5020,1606.02,Census Tract 1606.02,17,160602
437419.0,0.0,031,S,17031431302,+41.7583855,-087.5627859,G5020,4313.02,Census Tract 4313.02,17,431302
370744.0,0.0,031,S,17031812802,+41.8832890,-087.7971767,G5020,8128.02,Census Tract 8128.02,17,812802
485612.0,0.0,031,S,17031460301,+41.7400264,-087.5563673,G5020,4603.01,Census Tract 4603.01,17,460301
648832.0,0.0,031,S,17031460302,+41.7470840,-087.5573879,G5020,4603.02,Census Tract 4603.02,17,460302
273651.0,0.0,031,S,17031210601,+41.9376356,-087.7122140,G5020,2106.01,Census Tract 2106.01,17,210601
677387.0,0.0,031,S,17031812302,+41.8967468,-087.8015407,G5020,8123.02,Census Tract 8123.02,17,812302
1722969.0,0.0,031,S,17031700502,+41.7388522,-087.6887683,G5020,7005.02,Census Tract 7005.02,17,700502
1670340.0,0.0,031,S,17031700501,+41.7462133,-087.6903423,G5020,7005.01,Census Tract 7005.01,17,700501
667532.0,0.0,031,S,17031813701,+41.8548833,-087.7541951,G5020,8137.01,Census Tract 8137.01,17,813701
317375.0,0.0,031,S,17031812801,+41.8831878,-087.8024147,G5020,8128.01,Census Tract 8128.01,17,812801
584419.0,0.0,031,S,17031813802,+41.8479746,-087.7539886,G5020,8138.02,Census Tract 8138.02,17,813802
831049.0,0.0,031,S,17031840200,+41.8445745,-087.6491918,G5020,8402,Census Tract 8402,17,840200
603512.0,0.0,031,S,17031812301,+41.8891477,-087.7984589,G5020,8123.01,Census Tract 8123.01,17,812301
2679935.0,124599.0,031,S,17031820603,+41.7530761,-087.8434104,G5020,8206.03,Census Tract 8206.03,17,820603
1146240.0,0.0,031,S,17031841100,+41.8509934,-087.6351083,G5020,8411,Census Tract 8411,17,841100
159365.0,0.0,031,S,17031841600,+41.8553771,-087.7076032,G5020,8416,Census Tract 8416,17,841600
541526.0,0.0,031,S,17031840700,+41.8529302,-087.6942666,G5020,8407,Census Tract 8407,17,840700
266794.0,0.0,031,S,17031841700,+41.8531302,-087.7041819,G5020,8417,Census Tract 8417,17,841700
1345364.0,68766.0,031,S,17031841300,+41.8439774,-087.6842025,G5020,8413,Census Tract 8413,17,841300
383493.0,0.0,031,S,17031190702,+41.9261631,-087.7610395,G5020,1907.02,Census Tract 1907.02,17,190702
631184.0,0.0,031,S,17031191302,+41.9202289,-087.7705334,G5020,1913.02,Census Tract 1913.02,17,191302
655475.0,0.0,031,S,17031190401,+41.9347276,-087.7809524,G5020,1904.01,Census Tract 1904.01,17,190401
621354.0,0.0,031,S,17031190602,+41.9275604,-087.7707371,G5020,1906.02,Census Tract 1906.02,17,190602
198288.0,0.0,031,S,17031030703,+41.9788748,-087.6578708,G5020,307.03,Census Tract 307.03,17,030703
328679.0,0.0,031,S,17031840800,+41.8408329,-087.7073710,G5020,8408,Census Tract 8408,17,840800
402815.0,0.0,031,S,17031200401,+41.9198285,-087.7375419,G5020,2004.01,Census Tract 2004.01,17,200401
674995.0,0.0,031,S,17031191301,+41.9201522,-087.7802655,G5020,1913.01,Census Tract 1913.01,17,191301
690034.0,0.0,031,S,17031190601,+41.9274146,-087.7804606,G5020,1906.01,Census Tract 1906.01,17,190601
160610.0,0.0,031,S,17031061901,+41.9432367,-087.6434599,G5020,619.01,Census Tract 619.01,17,061901
386205.0,0.0,031,S,17031200402,+41.9196348,-087.7296789,G5020,2004.02,Census Tract 2004.02,17,200402
330304.0,0.0,031,S,17031220902,+41.9227112,-087.7218357,G5020,2209.02,Census Tract 2209.02,17,220902
313076.0,0.0,031,S,17031210501,+41.9374013,-087.7223301,G5020,2105.01,Census Tract 2105.01,17,210501
397110.0,0.0,031,S,17031160601,+41.9595316,-087.7021491,G5020,1606.01,Census Tract 1606.01,17,160601
8299.0,0.0,031,S,17031030702,+41.9806894,-087.6548217,G5020,307.02,Census Tract 307.02,17,030702
627506.0,0.0,031,S,17031440102,+41.7409356,-087.6011636,G5020,4401.02,Census Tract 4401.02,17,440102
781698.0,0.0,031,S,17031440202,+41.7409599,-087.6097620,G5020,4402.02,Census Tract 4402.02,17,440202
2336080.0,0.0,031,S,17031825304,+41.5736085,-087.8039867,G5020,8253.04,Census Tract 8253.04,17,825304
11832598.0,31490.0,031,S,17031830008,+41.4793372,-087.7651440,G5020,8300.08,Census Tract 8300.08,17,830008
414351.0,1401198.0,031,S,17031081403,+41.8894126,-087.6132562,G5020,814.03,Census Tract 814.03,17,081403
7654664.0,81529.0,031,S,17031824113,+41.6223338,-087.8996399,G5020,8241.13,Census Tract 8241.13,17,824113
242487.0,0.0,031,S,17031841400,+41.8533390,-087.7143926,G5020,8414,Census Tract 8414,17,841400
650846.0,0.0,031,S,17031839200,+41.8420108,-087.6220362,G5020,8392,Census Tract 8392,17,839200
332956.0,0.0,031,S,17031840100,+41.8418308,-087.6392030,G5020,8401,Census Tract 8401,17,840100
977537.0,22800.0,031,S,17031840400,+41.8339264,-087.6671616,G5020,8404,Census Tract 8404,17,840400
1855278.0,78992.0,031,S,17031802607,+42.0979804,-087.9331480,G5020,8026.07,Census Tract 8026.07,17,802607
1470718.0,0.0,031,S,17031803012,+42.1432824,-087.9952320,G5020,8030.12,Census Tract 8030.12,17,803012
3827808.0,285801.0,031,S,17031830500,+41.8291245,-087.7193198,G5020,8305,Census Tract 8305,17,830500
914551.0,0.0,031,S,17031835500,+41.8163534,-087.6325415,G5020,8355,Census Tract 8355,17,835500
3100515.0,0.0,031,S,17031804404,+42.0422907,-088.2441272,G5020,8044.04,Census Tract 8044.04,17,804404
4842602.0,51515.0,031,S,17031804804,+41.9968749,-088.1267398,G5020,8048.04,Census Tract 8048.04,17,804804
161701.0,0.0,031,S,17031031502,+41.9636326,-087.6523656,G5020,315.02,Census Tract 315.02,17,031502
174699.0,109054.0,031,S,17031030604,+41.9856608,-087.6525371,G5020,306.04,Census Tract 306.04,17,030604
6189567.0,24085.0,031,S,17031760802,+41.9561257,-087.8426260,G5020,7608.02,Census Tract 7608.02,17,760802
135377.0,0.0,031,S,17031080201,+41.9094976,-087.6310051,G5020,802.01,Census Tract 802.01,17,080201
272123.0,0.0,031,S,17031140601,+41.9646471,-087.7258909,G5020,1406.01,Census Tract 1406.01,17,140601
589626.0,0.0,031,S,17031081402,+41.8910215,-087.6129310,G5020,814.02,Census Tract 814.02,17,081402
124703.0,0.0,031,S,17031070102,+41.9305829,-087.6422020,G5020,701.02,Census Tract 701.02,17,070102
345944.0,0.0,031,S,17031210502,+41.9337846,-087.7220524,G5020,2105.02,Census Tract 2105.02,17,210502
5297055.0,0.0,031,S,17031540102,+41.6673300,-087.6054488,G5020,5401.02,Census Tract 5401.02,17,540102
1148943.0,0.0,031,S,17031700402,+41.7382302,-087.7118234,G5020,7004.02,Census Tract 7004.02,17,700402
1597025.0,0.0,031,S,17031830100,+41.5023717,-087.6877677,G5020,8301,Census Tract 8301,17,830100
638933.0,0.0,031,S,17031812700,+41.8833934,-087.7894754,G5020,8127,Census Tract 8127,17,812700
2439312.0,0.0,031,S,17031830400,+41.4748460,-087.6917917,G5020,8304,Census Tract 8304,17,830400
2291775.0,0.0,031,S,17031830300,+41.4838564,-087.6810647,G5020,8303,Census Tract 8303,17,830300
2905646.0,0.0,031,S,17031830201,+41.4834069,-087.7086325,G5020,8302.01,Census Tract 8302.01,17,830201
549967.0,0.0,031,S,17031031100,+41.9726684,-087.6638662,G5020,311,Census Tract 311,17,031100
567414.0,0.0,031,S,17031030800,+41.9799123,-087.6641880,G5020,308,Census Tract 308,17,030800
2722714.0,0.0,031,S,17031811702,+41.9264468,-087.9045993,G5020,8117.02,Census Tract 8117.02,17,811702
1240338.0,0.0,031,S,17031822000,+41.7312484,-087.7311338,G5020,8220,Census Tract 8220,17,822000
1040870.0,0.0,031,S,17031812100,+41.9025047,-087.7798547,G5020,8121,Census Tract 8121,17,812100
2147413.0,0.0,031,S,17031821800,+41.7194986,-087.7004232,G5020,8218,Census Tract 8218,17,821800
1861189.0,0.0,031,S,17031822101,+41.7241572,-087.7456175,G5020,8221.01,Census Tract 8221.01,17,822101
1905035.0,0.0,031,S,17031821900,+41.7122395,-087.6969816,G5020,8219,Census Tract 8219,17,821900
814250.0,0.0,031,S,17031822900,+41.7276936,-087.7947697,G5020,8229,Census Tract 8229,17,822900
2334847.0,14480.0,031,S,17031828602,+41.5448091,-087.6408488,G5020,8286.02,Census Tract 8286.02,17,828602
2918065.0,0.0,031,S,17031828601,+41.5489586,-087.6608609,G5020,8286.01,Census Tract 8286.01,17,828601
11026903.0,0.0,031,S,17031828702,+41.5378384,-087.5990585,G5020,8287.02,Census Tract 8287.02,17,828702
6792134.0,0.0,031,S,17031828701,+41.5431384,-087.6252653,G5020,8287.01,Census Tract 8287.01,17,828701
632210.0,466785.0,031,S,17031031300,+41.9737646,-087.6465298,G5020,313,Census Tract 313,17,031300
257670.0,0.0,031,S,17031031900,+41.9633740,-087.6701841,G5020,319,Census Tract 319,17,031900
824363.0,0.0,031,S,17031813500,+41.8581606,-087.7757697,G5020,8135,Census Tract 8135,17,813500
701701.0,0.0,031,S,17031813600,+41.8540563,-087.7648564,G5020,8136,Census Tract 8136,17,813600
2243695.0,0.0,031,S,17031822102,+41.7215520,-087.7315013,G5020,8221.02,Census Tract 8221.02,17,822102
1396248.0,0.0,031,S,17031822200,+41.7272130,-087.7590953,G5020,8222,Census Tract 8222,17,822200
1449751.0,0.0,031,S,17031822301,+41.7298543,-087.7712608,G5020,8223.01,Census Tract 8223.01,17,822301
1819232.0,0.0,031,S,17031822500,+41.7178739,-087.7582831,G5020,8225,Census Tract 8225,17,822500
1595917.0,0.0,031,S,17031822302,+41.7171622,-087.7740754,G5020,8223.02,Census Tract 8223.02,17,822302
3195407.0,0.0,031,S,17031828900,+41.5161624,-087.6349520,G5020,8289,Census Tract 8289,17,828900
1629732.0,0.0,031,S,17031828802,+41.5321711,-087.6427436,G5020,8288.02,Census Tract 8288.02,17,828802
686988.0,0.0,031,S,17031813900,+41.8465010,-087.7684910,G5020,8139,Census Tract 8139,17,813900
1298804.0,0.0,031,S,17031822702,+41.7056906,-087.7305797,G5020,8227.02,Census Tract 8227.02,17,822702
1078062.0,0.0,031,S,17031822701,+41.7123761,-087.7303270,G5020,8227.01,Census Tract 8227.01,17,822701
1150858.0,0.0,031,S,17031822801,+41.6954003,-087.7382048,G5020,8228.01,Census Tract 8228.01,17,822801
2007867.0,0.0,031,S,17031823002,+41.6960739,-087.7694862,G5020,8230.02,Census Tract 8230.02,17,823002
1792134.0,0.0,031,S,17031822601,+41.7089633,-087.7538136,G5020,8226.01,Census Tract 8226.01,17,822601
624154.0,0.0,031,S,17031814000,+41.8453738,-087.7754192,G5020,8140,Census Tract 8140,17,814000
907133.0,0.0,031,S,17031814300,+41.8342003,-087.7582502,G5020,8143,Census Tract 8143,17,814300
1665055.0,0.0,031,S,17031814400,+41.8276860,-087.7635474,G5020,8144,Census Tract 8144,17,814400
2449866.0,0.0,031,S,17031814200,+41.8356496,-087.7456145,G5020,8142,Census Tract 8142,17,814200
1300127.0,0.0,031,S,17031814100,+41.8422803,-087.7630429,G5020,8141,Census Tract 8141,17,814100
2004696.0,0.0,031,S,17031823303,+41.6777612,-087.7279284,G5020,8233.03,Census Tract 8233.03,17,823303
1112776.0,0.0,031,S,17031823500,+41.6656039,-087.6831788,G5020,8235,Census Tract 8235,17,823500
1633867.0,0.0,031,S,17031823101,+41.6908498,-087.7928456,G5020,8231.01,Census Tract 8231.01,17,823101
5529560.0,82422.0,031,S,17031823302,+41.6607730,-087.7233375,G5020,8233.02,Census Tract 8233.02,17,823302
825815.0,0.0,031,S,17031814600,+41.8616508,-087.7850665,G5020,8146,Census Tract 8146,17,814600
1157814.0,0.0,031,S,17031814500,+41.8302073,-087.7745468,G5020,8145,Census Tract 8145,17,814500
666562.0,0.0,031,S,17031815100,+41.8475102,-087.7855812,G5020,8151,Census Tract 8151,17,815100
619046.0,0.0,031,S,17031814900,+41.8533777,-087.7897934,G5020,8149,Census Tract 8149,17,814900
1430917.0,0.0,031,S,17031814800,+41.8494406,-087.7983382,G5020,8148,Census Tract 8148,17,814800
537626.0,0.0,031,S,17031815000,+41.8562543,-087.7830143,G5020,8150,Census Tract 8150,17,815000
3563790.0,0.0,031,S,17031823604,+41.6578553,-087.7884282,G5020,8236.04,Census Tract 8236.04,17,823604
4847240.0,72891.0,031,S,17031823602,+41.6496157,-087.7616774,G5020,8236.02,Census Tract 8236.02,17,823602
3898289.0,0.0,031,S,17031823702,+41.7109982,-087.8320932,G5020,8237.02,Census Tract 8237.02,17,823702
3287628.0,206528.0,031,S,17031823605,+41.6675277,-087.7753771,G5020,8236.05,Census Tract 8236.05,17,823605
345248.0,0.0,031,S,17031160501,+41.9592098,-087.7129732,G5020,1605.01,Census Tract 1605.01,17,160501
780746.0,0.0,031,S,17031815300,+41.8393764,-087.7953526,G5020,8153,Census Tract 8153,17,815300
1448698.0,0.0,031,S,17031815200,+41.8383064,-087.7840493,G5020,8152,Census Tract 8152,17,815200
1413266.0,0.0,031,S,17031815400,+41.8313704,-087.7961910,G5020,8154,Census Tract 8154,17,815400
1949666.0,0.0,031,S,17031823704,+41.7266564,-087.8391701,G5020,8237.04,Census Tract 8237.04,17,823704
1955334.0,0.0,031,S,17031823705,+41.7244675,-087.8261928,G5020,8237.05,Census Tract 8237.05,17,823705
3870853.0,19721.0,031,S,17031824108,+41.5914497,-087.8406985,G5020,8241.08,Census Tract 8241.08,17,824108
1525999.0,0.0,031,S,17031815500,+41.8251471,-087.7877679,G5020,8155,Census Tract 8155,17,815500
1968462.0,17368.0,031,S,17031815800,+41.8315845,-087.8366826,G5020,8158,Census Tract 8158,17,815800
662838.0,0.0,031,S,17031815900,+41.8832373,-087.8097247,G5020,8159,Census Tract 8159,17,815900
1920949.0,0.0,031,S,17031816200,+41.9036206,-087.8408317,G5020,8162,Census Tract 8162,17,816200
1262896.0,0.0,031,S,17031816000,+41.8763759,-087.8163473,G5020,8160,Census Tract 8160,17,816000
3606405.0,0.0,031,S,17031824602,+41.6174072,-087.7385010,G5020,8246.02,Census Tract 8246.02,17,824602
